EgsNom;ContractId;ValuationId;ScenarioId;Key;Actual;Expected;AbsoluteDifference;RelativeDifference;Comment
1100LO0000000000175483--SWP;175483;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-9947951,76436903;-9947951,76436928;-0,00000025;0,0000000000000251308013872197;
1100LO0000000000176342--SWP;176342;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-24935128,7283128;-24935128,7307382;-0,0024254;0,0000000000972683969842938621;
1100LO0000000000176342--SWP;176342;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;9963914,79443996;9963914,79201455;-0,00242541;-0,0000000002434193838503538299;
1100LO0000000000176342--SWP;176342;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;9963914,79443996;9963914,79201455;-0,00242541;-0,0000000002434193838503538299;
1100LO0000000000176342--SWP;176342;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;34899043,5227528;34899043,5227527;-0,0000001;-0,0000000000000028654080429111;
1100LO0000000000177295--SWP;177295;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-27781224,9746617;-27781224,9738624;0,0007993;-0,0000000000287712295166614879;
1100LO0000000000177295--SWP;177295;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;16502276,2314216;16502276,2322203;0,0007987;0,0000000000483993837455716517;
1100LO0000000000177295--SWP;177295;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;16502276,2314216;16502276,2322203;0,0007987;0,0000000000483993837455716517;
1100LO0000000000177295--SWP;177295;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;44283501,2060833;44283501,2060827;-0,0000006;-0,0000000000000135490641809861;
1100LO0000000000177777--SWP;177777;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-1005601,72828979;-1005601,72828978;0,00000001;-0,0000000000000099442947627057;
1100LO0000000000177777--SWP;177777;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-1005601,72828979;-1005601,72828978;0,00000001;-0,0000000000000099442947627057;
1100LO0000000000177777--SWP;177777;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-1005601,72828979;-1005601,72828978;0,00000001;-0,0000000000000099442947627057;
1100LO0000000000177921--SWP;177921;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-493745,969724859;-493745,969724858;0,000000001;-0,0000000000000020253329876439;
1100LO0000000000177921--SWP;177921;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-493745,969724859;-493745,969724858;0,000000001;-0,0000000000000020253329876439;
1100LO0000000000177921--SWP;177921;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-493745,969724859;-493745,969724858;0,000000001;-0,0000000000000020253329876439;
1100LO0000000000178643--SWP;178643;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-6467670,34181897;-6467670,3418188;0,00000017;-0,0000000000000262845802298868;
1100LO0000000000178643--SWP;178643;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-6467670,34181897;-6467670,3418188;0,00000017;-0,0000000000000262845802298868;
1100LO0000000000178643--SWP;178643;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-6467670,34181897;-6467670,3418188;0,00000017;-0,0000000000000262845802298868;
1100LO0000000000179289--SWP;179289;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-740178,861248316;-740178,861248319;-0,000000003;0,0000000000000040530744081782;
1100LO0000000000179289--SWP;179289;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-740178,861248316;-740178,861248319;-0,000000003;0,0000000000000040530744081782;
1100LO0000000000179289--SWP;179289;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-740178,861248316;-740178,861248319;-0,000000003;0,0000000000000040530744081782;
1100LO0000000000180172--SWP;180172;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-2602926,56651491;-2602926,56651488;0,00000003;-0,0000000000000115254884198164;
1100LO0000000000180172--SWP;180172;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-2602926,56651491;-2602926,56651488;0,00000003;-0,0000000000000115254884198164;
1100LO0000000000180172--SWP;180172;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-2602926,56651491;-2602926,56651488;0,00000003;-0,0000000000000115254884198164;
1100LO0000000000181927--SWP;181927;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-961177,162124333;-961177,161760471;0,000363862;-0,0000000003785587239669898214;
1100LO0000000000181927--SWP;181927;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-13260770,7331584;-13260770,7327946;0,0003638;-0,0000000000274343028260282348;
1100LO0000000000181927--SWP;181927;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-13260770,7331584;-13260770,7327946;0,0003638;-0,0000000000274343028260282348;
1100LO0000000000181927--SWP;181927;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-12299593,571034;-12299593,5710342;-0,0000002;0,0000000000000162606999040202;
1100LO0000000000182987--SWP;182987;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;FundingPVBPPV;83105,0350154238;83105,0350154239;0,0000000001;0,0000000000000012032965268764;
1100LO0000000000182987--SWP;182987;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-1300417,73159499;-1300417,72778517;0,00380982;-0,0000000029296893662986083385;
1100LO0000000000182987--SWP;182987;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-16962968,6580848;-16962968,654275;0,0038098;-0,0000000002245951211012933968;
1100LO0000000000182987--SWP;182987;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-16962968,6580848;-16962968,654275;0,0038098;-0,0000000002245951211012933968;
1100LO0000000000183027--SWP;183027;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-5556874,48975007;-5556874,48975009;-0,00000002;0,0000000000000035991455334993;
1100LO0000000000183027--SWP;183027;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-5556874,48975007;-5556874,48975009;-0,00000002;0,0000000000000035991455334993;
1100LO0000000000183027--SWP;183027;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-5556874,48975007;-5556874,48975009;-0,00000002;0,0000000000000035991455334993;
1100LO0000000000183191--SWP;183191;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-1471733,37568781;-1471733,37500921;0,00067860;-0,0000000004610889521227704766;
1100LO0000000000183191--SWP;183191;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-8911128,96038466;-8911128,95970606;0,00067860;-0,0000000000761519671656404111;
1100LO0000000000183191--SWP;183191;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-8911128,96038466;-8911128,95970606;0,00067860;-0,0000000000761519671656404111;
1100LO0000000000183191--SWP;183191;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-7439395,58469685;-7439395,58469684;0,00000001;-0,0000000000000013441952220649;
1100LO0000000000183311--SWP;183311;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-1804841,75061134;-1804841,75061132;0,00000002;-0,0000000000000110813039388221;
1100LO0000000000183311--SWP;183311;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-1804841,75061134;-1804841,75061132;0,00000002;-0,0000000000000110813039388221;
1100LO0000000000183311--SWP;183311;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-1804841,75061134;-1804841,75061132;0,00000002;-0,0000000000000110813039388221;
1100LO0000000000183407--SWP;183407;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-3589784,09180641;-3589784,09180639;0,00000002;-0,0000000000000055713657112832;
1100LO0000000000183407--SWP;183407;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-3589784,09180641;-3589784,09180639;0,00000002;-0,0000000000000055713657112832;
1100LO0000000000183407--SWP;183407;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-3589784,09180641;-3589784,09180639;0,00000002;-0,0000000000000055713657112832;
1100LO0000000000183916--SWP;183916;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-1824057,51305461;-1824057,5130546;0,00000001;-0,0000000000000054822832769422;
1100LO0000000000183916--SWP;183916;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-1824057,51305461;-1824057,5130546;0,00000001;-0,0000000000000054822832769422;
1100LO0000000000183916--SWP;183916;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;StructurePVBPPV;7218,7200734481;7218,7200734482;0,0000000001;0,0000000000000138528712822402;
1100LO0000000000183916--SWP;183916;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-1824057,51305461;-1824057,5130546;0,00000001;-0,0000000000000054822832769422;
1100LO0000000000183990--SWP;183990;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-3318968,77007875;-3318968,77007874;0,00000001;-0,0000000000000030129840600346;
1100LO0000000000183990--SWP;183990;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-3318968,77007875;-3318968,77007874;0,00000001;-0,0000000000000030129840600346;
1100LO0000000000183990--SWP;183990;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-3318968,77007875;-3318968,77007874;0,00000001;-0,0000000000000030129840600346;
1100LO0000000000184081--SWP;184081;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-2537981,13650853;-2537981,13407234;0,00243619;-0,0000000009598928711312004323;
1100LO0000000000184081--SWP;184081;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-6506845,89766441;-6506845,89522812;0,00243629;-0,0000000003744195019086729016;
1100LO0000000000184081--SWP;184081;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-6506845,89766441;-6506845,89522812;0,00243629;-0,0000000003744195019086729016;
1100LO0000000000184081--SWP;184081;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-3968864,76115588;-3968864,76115578;0,00000010;-0,0000000000000251961218176848;
1100LO0000000000184144--SWP;184144;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-63562,7840352131;-63562,7840339176;0,0000012955;-0,0000000000203814231812487462;
1100LO0000000000184144--SWP;184144;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-1887117,2178786;-1887117,21787731;0,00000129;-0,0000000000006835823380649092;
1100LO0000000000184144--SWP;184144;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-1887117,2178786;-1887117,21787731;0,00000129;-0,0000000000006835823380649092;
1100LO0000000000184144--SWP;184144;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;StructurePVBPPV;8178,4500593393;8178,4500593394;0,0000000001;0,0000000000000122272556871343;
1100LO0000000000184209--SWP;184209;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-2061514,36999742;-2061514,37439878;-0,00440136;0,0000000021350130098804542088;
1100LO0000000000184209--SWP;184209;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-12741519,6872456;-12741519,6916469;-0,0044013;0,000000000345429753124797919;
1100LO0000000000184209--SWP;184209;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-12741519,6872456;-12741519,6916469;-0,0044013;0,000000000345429753124797919;
1100LO0000000000184209--SWP;184209;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-10680005,3172482;-10680005,3172481;0,0000001;-0,000000000000009363291218451;
1100LO0000000000184235--SWP;184235;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-51412,0532650933;-51412,0531521664;0,0001129269;-0,0000000021965063215374980406;
1100LO0000000000184235--SWP;184235;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-1356546,15265453;-1356546,15254161;0,00011292;-0,0000000000832408095950401494;
1100LO0000000000184235--SWP;184235;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-1356546,15265453;-1356546,15254161;0,00011292;-0,0000000000832408095950401494;
1100LO0000000000184301--SWP;184301;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-2750954,54223521;-2750954,54223524;-0,00000003;0,0000000000000109053056091666;
1100LO0000000000184301--SWP;184301;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-2750954,54223521;-2750954,54223524;-0,00000003;0,0000000000000109053056091666;
1100LO0000000000184301--SWP;184301;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-2750954,54223521;-2750954,54223524;-0,00000003;0,0000000000000109053056091666;
1100LO0000000000184334--SWP;184334;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-114526,388199393;-114526,388537831;-0,000338438;0,0000000029551093448504800693;
1100LO0000000000184334--SWP;184334;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-1283041,34329101;-1283041,34362943;-0,00033842;0,0000000002637639089103320226;
1100LO0000000000184334--SWP;184334;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-1283041,34329101;-1283041,34362943;-0,00033842;0,0000000002637639089103320226;
1100LO0000000000184334--SWP;184334;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-1168514,95509162;-1168514,9550916;0,00000002;-0,0000000000000171157415768221;
1100LO0000000000184481--SWP;184481;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-1124519,24978997;-1124519,24987699;-0,00008702;0,0000000000773841799651299872;
1100LO0000000000184481--SWP;184481;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-3348148,69416215;-3348148,69424913;-0,00008698;0,0000000000259785355864447699;
1100LO0000000000184481--SWP;184481;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-3348148,69416215;-3348148,69424913;-0,00008698;0,0000000000259785355864447699;
1100LO0000000000184481--SWP;184481;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-2223629,44437218;-2223629,44437214;0,00000004;-0,0000000000000179886087141168;
1100LO0000000000184556--SWP;184556;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-294760,250874229;-294760,250884121;-0,000009892;0,0000000000335594774758853392;
1100LO0000000000184556--SWP;184556;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-355281,468679573;-355281,468689435;-0,000009862;0,0000000000277582730015521866;
1100LO0000000000184556--SWP;184556;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-355281,468679573;-355281,468689435;-0,000009862;0,0000000000277582730015521866;
1100LO0000000000184556--SWP;184556;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-60521,2178053434;-60521,2178053139;0,0000000295;-0,0000000000004874323595880361;
1100LO0000000000185446--SWP;185446;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-4400068,53544322;-4400068,53468707;0,00075615;-0,0000000001718495959572213395;
1100LO0000000000185446--SWP;185446;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-1589316,47283007;-1589316,4720739;0,00075617;-0,0000000004757831513905473947;
1100LO0000000000185446--SWP;185446;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-1589316,47283007;-1589316,4720739;0,00075617;-0,0000000004757831513905473947;
1100LO0000000000185446--SWP;185446;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;StructurePVBPPV;46444,4290199828;46444,4290199827;-0,0000000001;-0,0000000000000021531107629071;
1100LO0000000000185446--SWP;185446;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;2810752,06261315;2810752,06261317;0,00000002;0,0000000000000071155333357315;
1100LO0000000000185681--SWP;185681;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-515324,773498212;-515324,773501761;-0,000003549;0,0000000000068869190508892036;
1100LO0000000000185681--SWP;185681;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;506848,239068331;506848,239064791;-0,000003540;-0,0000000000069843391515122796;
1100LO0000000000185681--SWP;185681;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;506848,239068331;506848,239064791;-0,000003540;-0,0000000000069843391515122796;
1100LO0000000000185681--SWP;185681;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;1022173,01256654;1022173,01256655;0,00000001;0,0000000000000097830796519381;
1100LO0000000000185729--SWP;185729;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-680676,804580557;-680676,80456936;0,000011197;-0,0000000000164498039666560331;
1100LO0000000000185729--SWP;185729;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;150551,303002953;150551,303014164;0,000011211;0,0000000000744663099978623299;
1100LO0000000000185729--SWP;185729;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;150551,303002953;150551,303014164;0,000011211;0,0000000000744663099978623299;
1100LO0000000000185729--SWP;185729;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;StructurePVBPPV;12302,7530402085;12302,7530402086;0,0000000001;0,0000000000000081282619973899;
1100LO0000000000185729--SWP;185729;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;831228,10758351;831228,107583525;0,000000015;0,000000000000018045588043945;
1100LO0000000000172935--SWP;172935;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-50998,9145391403;-50998,9145391831;-0,0000000428;0,0000000000008392335481405618;
1100LO0000000000172935--SWP;172935;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-733166,597226863;-733166,597226913;-0,000000050;0,0000000000000681973240312918;
1100LO0000000000172935--SWP;172935;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-733166,597226863;-733166,597226913;-0,000000050;0,0000000000000681973240312918;
1100LO0000000000172935--SWP;172935;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;StructureAccrualPV;8171,2810057393;8171,2810057394;0,0000000001;0,0000000000000122379832402976;
1100LO0000000000172935--SWP;172935;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-682167,682687723;-682167,682687731;-0,000000008;0,0000000000000117273218931747;
1100LO0000000000173172--SWP;173172;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-735695,049040912;-735695,049040913;-0,000000001;0,000000000000001359258841423;
1100LO0000000000173172--SWP;173172;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-735695,049040912;-735695,049040913;-0,000000001;0,000000000000001359258841423;
1100LO0000000000173172--SWP;173172;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-735695,049040912;-735695,049040913;-0,000000001;0,000000000000001359258841423;
1100LO0000000000174504--SWP;174504;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-12232,9923538238;-12232,9923538205;0,0000000033;-0,0000000000002697622874724092;
1100LO0000000000174504--SWP;174504;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-139194,776100174;-139194,776100175;-0,000000001;0,0000000000000071841776539109;
1100LO0000000000174504--SWP;174504;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-139194,776100174;-139194,776100175;-0,000000001;0,0000000000000071841776539109;
1100LO0000000000174504--SWP;174504;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-126961,78374635;-126961,783746354;-0,000000004;0,0000000000000315055434948156;
1100LO0000000000174680--SWP;174680;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-54921,8701875582;-54921,8701875519;0,0000000063;-0,0000000000001147084026542705;
1100LO0000000000174680--SWP;174680;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-99637,9447841308;-99637,9447841268;0,0000000040;-0,0000000000000401453483275487;
1100LO0000000000174680--SWP;174680;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-99637,9447841308;-99637,9447841268;0,0000000040;-0,0000000000000401453483275487;
1100LO0000000000174680--SWP;174680;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-44716,074596572;-44716,0745965747;-0,0000000027;0,0000000000000603809709228588;
1100LO0000000000174767--SWP;174767;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-23717,33161456;-23717,3316145672;-0,0000000072;0,000000000000303575466119466;
1100LO0000000000174767--SWP;174767;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-120276,26468714;-120276,26468715;-0,00000001;0,000000000000083141923520919;
1100LO0000000000174767--SWP;174767;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-120276,26468714;-120276,26468715;-0,00000001;0,000000000000083141923520919;
1100LO0000000000174767--SWP;174767;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;UndRiskFreePV;-96558,9330725798;-96558,9330725815;-0,0000000017;0,0000000000000176058283361745;
1100LO0000000000175123--SWP;175123;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;OptRiskFreePV;-97391,1009121396;-97391,1009121813;-0,0000000417;0,0000000000004281705372405558;
1100LO0000000000175123--SWP;175123;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-1449989,26312401;-1449989,26312405;-0,00000004;0,0000000000000275864111668108;
1100LO0000000000175123--SWP;175123;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;RiskFreePV;-1449989,26312401;-1449989,26312405;-0,00000004;0,0000000000000275864111668108;
1100LO0000000000175123--SWP;175123;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;StructureAccrualPV;20512,7150210431;20512,7150210432;0,0000000001;0,0000000000000048750250709092;
1100LO0000000000185467-TDEV;185467;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;FundingPV;55846193,070151;55846193,0701509;-0,0000001;-0,0000000000000017906323511503;
1100LO0000000000185467-TDEV;185467;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;1589808,83602969;1589808,83602966;-0,00000003;-0,0000000000000188701932711108;
1100LO0000000000185708-TDEV;185708;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;4068775,59773374;4068775,59773362;-0,00000012;-0,0000000000000294929020088595;
1100LO0000000000186146-TDEV;186146;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;FundingPV;46542679,9754368;46542679,9754367;-0,0000001;-0,000000000000002148565575785;
1100LO0000000000186146-TDEV;186146;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;2582407,51898272;2582407,51898269;-0,00000003;-0,0000000000000116170665471954;
1100LO0000000000186254-TDEV;186254;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-152881,154802389;-152881,154802393;-0,000000004;0,0000000000000261641142439715;
1100LO0000000000186254-TDEV;186254;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;StructurePV;-8140030,40803812;-8140030,40803813;-0,00000001;0,0000000000000012284966392908;
1100LO0000000000186303-TDEV;186303;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;70902,1918552797;70902,1918552741;-0,0000000056;-0,0000000000000789820434808321;
1100LO0000000000186345-TDEV;186345;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;433662,531407923;433662,531407893;-0,000000030;-0,0000000000000691782153800615;
1100LO0000000000186363-TDEV;186363;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;809812,943188496;809812,943188474;-0,000000022;-0,0000000000000271667675665677;
1100LO0000000000186399-TDEV;186399;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-15878,4466620237;-15878,4466620386;-0,0000000149;0,0000000000009383789433028207;
1100LO0000000000186433-TDEV;186433;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-188156,299733415;-188156,299733419;-0,000000004;0,0000000000000212589214693705;
1100LO0000000000186461-TDEV;186461;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-470253,940777875;-470253,940777905;-0,000000030;0,0000000000000637953186535241;
1100LO0000000000186487-TDEV;186487;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-151351,716916699;-151351,716916705;-0,000000006;0,0000000000000396427613920117;
1100LO0000000000186500-TDEV;186500;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-181649,774331681;-181649,7743317;-0,000000019;0,0000000000001045968819389073;
1100LO0000000000186519-TDEV;186519;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;967011,778786212;967011,778786182;-0,000000030;-0,0000000000000310234070133622;
1100LO0000000000186533-TDEV;186533;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-2884050,1399861;-2884050,13998628;-0,00000018;0,0000000000000624122297682618;
1100LO0000000000186546-TDEV;186546;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-164830,509595942;-164830,509595953;-0,000000011;0,0000000000000667352180549881;
1100LO0000000000186558-TDEV;186558;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;-592895,456182405;-592895,45618242;-0,000000015;0,0000000000000252995698374609;
1100LO0000000000186567-TDEV;186567;DEFAULT;IRRBBFloor.ShortRateShockDown.EUR_RFR;PV;17099,5485322997;17099,5485322699;-0,0000000298;-0,0000000000017427360695348271;
1100LO0000000000168062--SWP;168062;DEFAULT;IRRBBFloor.SteepenerShock.EUR_RFR;PV;2990968,60222407;2990968,60222388;-0,00000019;-0,0000000000000635245718924354;
1100LO0000000000168062--SWP;168062;DEFAULT;IRRBBFloor.SteepenerShock.EUR_RFR;RiskFreePV;2990968,60222407;2990968,60222388;-0,00000019;-0,0000000000000635245718924354;
1100LO0000000000168062--SWP;168062;DEFAULT;IRRBBFloor.SteepenerShock.EUR_RFR;StructurePVBPPV;91589,6059499359;91589,6059499358;-0,0000000001;-0,0000000000000010918269487333;
